Subfolder,Deal,NorthHand,EastHand,SouthHand,WestHand,label
Stayman,10,S:AQJ9 H:KJ D:Q764 C:Q53,S:753 H:85 D:KT8532 C:A9,S:KT42 H:AQT963 D: C:874,S:86 H:742 D:AJ9 C:KJT62,auction_calm
Stayman,11,S:AQJ H:KJ D:Q764 C:Q653,S:93 H:742 D:KJT83 C:KT2,S:KT42 H:AQT963 D: C:874,S:8765 H:85 D:A952 C:AJ9,auction_calm
Stayman,12,S:83 H:KQ74 D:7643 C:A82,S:Q976 H:9852 D:AT C:T54,S:KT42 H:A3 D:QJ95 C:KQ7,S:AJ5 H:JT6 D:K82 C:J963,auction_calm
Stayman,13,S:JT83 H:JT86 D:KT C:A84,S:95 H:KQ D:8632 C:J9632,S:KQ2 H:A93 D:QJ95 C:KQ7,S:A764 H:7542 D:A74 C:T5,auction_calm
Stayman,14,S:KT85 H:9852 D:A93 C:Q5,S:J94 H:A7 D:652 C:KT632,S:Q762 H:Q63 D:KQJ C:AJ7,S:A3 H:KJT4 D:T874 C:984,auction_calm
Stayman,15,S:QT93 H:K873 D:A5 C:764,S:A874 H:J2 D:T8 C:KJT93,S:J62 H:AT95 D:KQJ4 C:AQ,S:K5 H:Q64 D:97632 C:852,auction_calm
Stayman,16,S:AT96 H:63 D:QT84 C:K83,S:5 H:K842 D:A965 C:T954,S:KQJ4 H:AT95 D:J73 C:AQ,S:8732 H:QJ7 D:K2 C:J762,auction_calm
Stayman,17,S:AQ52 H:KQT96 D:T9 C:97,S:T76 H:74 D:K865 C:KJ42,S:KJ4 H:A8 D:QJ73 C:AQT8,S:983 H:J532 D:A42 C:653,auction_calm
Stayman,18,S:Q2 H:K9753 D:Q73 C:QT6,S:A653 H:64 D:JT2 C:A853,S:K7 H:QJT D:AK95 C:KJ94,S:JT984 H:A82 D:864 C:72,auction_calm
Stayman,19,S:QJ763 H:KT73 D:42 C:Q5,S:852 H:6542 D:AJ76 C:86,S:AK H:QJ9 D:KQ83 C:AJT7,S:T94 H:A8 D:T95 C:K9432,auction_calm
Stayman,20,S:Q963 H:K5 D:Q875 C:742,S:A84 H:T873 D:642 C:A83,S:KJT5 H:AQJ9 D:AJ9 C:KQ,S:72 H:642 D:KT3 C:JT965,auction_calm
Stayman,21,S:AJ85 H:KJ D:AK8 C:KJ96,S:96 H:72 D:976532 C:A53,S:KQ42 H:AQT943 D: C:874,S:T73 H:865 D:QJT4 C:QT2,auction_calm
Stayman,22,S:A83 H:AK64 D:Q52 C:Q87,S:K96 H:52 D:9 C:AKT9432,S:Q742 H:T983 D:J8763 C:,S:JT5 H:QJ7 D:AKT4 C:J65,auction_calm
Stayman,23,S:AK73 H:A95 D:982 C:AQ2,S:T942 H:T7 D:AT4 C:7654,S:QJ85 H:K64 D:QJ7 C:KT8,S:6 H:QJ832 D:K653 C:J93,auction_calm
Stayman,24,S:AQT6 H:Q7 D:T95 C:K974,S:KJ7542 H:AT2 D:43 C:QJ,S:98 H:KJ4 D:AQJ7 C:AT85,S:3 H:98653 D:K862 C:632,auction_1nt_pass_2c_2s
Stayman,25,S:A8 H:KJ74 D:A72 C:KQ53,S:J754 H:6 D:KQJT84 C:A2,S:KQT2 H:AQT3 D:63 C:874,S:963 H:9852 D:95 C:JT96,auction_1nt_2d
Takeout,1,S:K5 H:JT53 D:9742 C:873,S:QT H:642 D:AQJT5 C:K42,S:A964 H:AK98 D:8 C:QT65,S:J8732 H:Q7 D:K63 C:AJ9,auction_1d
Takeout,2,S:A983 H:QJ D:7652 C:843,S:7 H:T753 D:AKQT94 C:K9,S:KQT4 H:AK98 D:8 C:AJ65,S:J652 H:642 D:J3 C:QT72,auction_1d
Takeout,3,S:K62 H:T853 D:864 C:964,S:J83 H:A72 D:A2 C:K8752,S:AQ4 H:KQJ6 D:QJT7 C:A3,S:T975 H:94 D:K953 C:QJT,auction_1c
Takeout,4,S:KJ83 H:Q75 D:73 C:K652,S:5 H:AKJ642 D:KQ965 C:Q,S:AQ64 H:8 D:JT82 C:AT73,S:T972 H:T93 D:A4 C:J984,auction_1h
Takeout,5,S:KJ83 H:Q75 D:73 C:K652,S:9 H:AK9432 D:KQ54 C:J8,S:AQ64 H:8 D:AT82 C:AT73,S:T752 H:JT6 D:J96 C:Q94,auction_1h
Takeout,6,S:KQ95 H:AJ73 D:963 C:K7,S:A72 H:985 D:KQT85 C:QT,S:JT86 H:KQ4 D:A7 C:A985,S:43 H:T62 D:J42 C:J6432,auction_1d
Takeout,6,S:KQ95 H:AJ73 D:963 C:K7,S:A7 H:T95 D:KQJT84 C:Q2,S:JT86 H:KQ4 D:A7 C:A985,S:432 H:862 D:52 C:JT643,auction_1d_x_pass_2d_3d
Takeout,7,S:AQ86 H:742 D:983 C:K75,S:KT742 H:AJ8 D:J76 C:Q3,S:95 H:KQT3 D:AT54 C:A96,S:J3 H:965 D:KQ2 C:JT842,auction_1s
Takeout,8,S:AQ86 H:742 D:Q83 C:Q75,S:KJ742 H:AJ85 D:K72 C:J,S:95 H:KQT3 D:AJT5 C:AK6,S:T3 H:96 D:964 C:T98432,auction_1s
Takeout,9,S:7643 H:962 D:94 C:AK86,S:AQJ92 H:54 D:KJT6 C:Q5,S:K8 H:AKQT73 D:A75 C:94,S:T5 H:J8 D:Q832 C:JT732,auction_1s
Takeout,10,S:74 H:J5 D:K8732 C:Q762,S:KJT32 H:AT98 D:964 C:5,S:A85 H:KQ73 D:AJT5 C:94,S:Q96 H:642 D:Q C:AKJT83,auction_1c
Takeout,10,S:74 H:J5 D:K8732 C:Q762,S:JT963 H:642 D:Q C:AJT5,S:A85 H:KQ73 D:AJT5 C:94,S:KQ2 H:AT98 D:964 C:K83,auction_1c_pass_1s
Takeout,11,S:J853 H:T962 D:Q96 C:73,S:KQ9642 H:Q75 D:87 C:T8,S:7 H:AKJ3 D:AKT5 C:AQJ9,S:AT H:84 D:J432 C:K6542,auction_2s
Takeout,12,S:AT42 H:753 D:86 C:KT65,S:K7 H:QJ42 D:K542 C:Q32,S:QJ9 H:AK8 D:AJT C:AJ97,S:8653 H:T96 D:Q973 C:84,auction_1d
Takeout,13,S:865 H:743 D:KQ742 C:52,S:AT2 H:Q2 D:963 C:KQ864,S:KQ9 H:AK8 D:AJT C:AJ97,S:J743 H:JT965 D:85 C:T3,auction_1c
Takeout,14,S:AKT3 H:AJ82 D:AQ6 C:83,S:J72 H:765 D:94 C:KQJT5,S:Q965 H:Q43 D:852 C:764,S:84 H:KT9 D:KJT73 C:A92,auction_1d
Takeout,15,S:AKJ3 H:52 D:KQT6 C:KQ5,S:T7 H:J96 D:J52 C:T8743,S:Q965 H:873 D:84 C:AJ96,S:842 H:AKQT4 D:A973 C:2,auction_1h
Takeout,16,S:9 H:A932 D:KT63 C:AK75,S:K87 H:J875 D:72 C:T942,S:A54 H:KT64 D:QJ98 C:83,S:QJT632 H:Q D:A54 C:QJ6,auction_1s
Takeout,17,S:KQ95 H:A874 D:AJ3 C:64,S:J82 H:632 D:86542 C:32,S:AT73 H:95 D:KQT9 C:A87,S:64 H:KQJT D:7 C:KQJT95,auction_1c
Takeout,18,S:T3 H:K952 D:AK73 C:Q95,S:876 H:A4 D:T86 C:J8743,S:K54 H:QJT873 D:Q4 C:A6,S:AQJ92 H:6 D:J952 C:KT2,auction_1s
Takeout,19,S:AKQT942 H:87 D: C:AQ42,S:J873 H:AT93 D:Q86 C:J7,S:65 H:Q42 D:97542 C:T96,S: H:KJ65 D:AKJT3 C:K853,auction_1d
Takeout,20,S:AKQ864 H:8 D:A85 C:K62,S:T72 H:AT52 D:QT92 C:J4,S:J95 H:964 D:76 C:AT853,S:3 H:KQJ73 D:KJ43 C:Q97,auction_1h
Takeout,20,S:AKQ864 H:8 D:A85 C:K62,S:T32 H:JT5 D:T9432 C:Q4,S:J95 H:964 D:76 C:AT853,S:7 H:AKQ732 D:KQJ C:J97,auction_1h_x_pass_2c_2h
Takeout,21,S:A84 H:KQJ6 D:92 C:KQJ7,S:QT3 H:T4 D:KJ653 C:T93,S:J965 H:873 D:84 C:A864,S:K72 H:A952 D:AQT7 C:52,auction_1d
Takeout,21,S:A84 H:KQJ6 D:92 C:KQJ7,S:KT732 H:95 D:AJT7 C:T3,S:J965 H:873 D:84 C:A864,S:Q H:AT42 D:KQ653 C:952,auction_1d_x_1s
Takeout,21,S:A84 H:KQJ6 D:92 C:KQJ7,S:QT73 H:954 D:A73 C:T92,S:J965 H:873 D:84 C:A864,S:K2 H:AT2 D:KQJT65 C:53,auction_1d_x_1s_pass_2d
Takeout,22,S:A975 H:KJ3 D:97 C:KQ52,S:KQJ2 H:82 D:KT65 C:JT9,S:83 H:QT965 D:842 C:A84,S:T64 H:A74 D:AQJ3 C:763,auction_1d
Takeout,22,S:A975 H:KJ3 D:97 C:KQ52,S:KQJT42 H:A42 D:T5 C:T7,S:83 H:QT965 D:842 C:A84,S:6 H:87 D:AKQJ63 C:J963,auction_1d_x_1s
Takeout,23,S:K873 H:KJ4 D:76 C:AQ52,S:QT62 H:T8 D:A843 C:JT4,S:54 H:Q9752 D:952 C:763,S:AJ9 H:A63 D:KQJT C:K98,auction_1d
Takeout,23,S:K873 H:KJ4 D:76 C:AQ52,S:AJT H:T86 D:KQJ3 C:T94,S:54 H:Q9752 D:952 C:763,S:Q962 H:A3 D:AT84 C:KJ8,auction_1d_x_xx
Takeout,23,S:K873 H:KJ4 D:76 C:AQ52,S:J96 H:AT8 D:AT3 C:JT84,S:54 H:Q9752 D:952 C:763,S:AQT2 H:63 D:KQJ84 C:K9,auction_1d_x_xx_1h_pass_pass_2d
Takeout,24,S:3 H:KQ D:QJT62 C:KQT84,S:A54 H:AJT653 D:854 C:7,S:KT97 H:8 D:AK73 C:AJ96,S:QJ862 H:9742 D:9 C:532,auction_2h
Takeout,25,S:AQ86 H:A742 D:KJT5 C:7,S:T54 H:963 D:9873 C:A84,S:K9 H:85 D:Q62 C:QJT963,S:J732 H:KQJT D:A4 C:K52,auction_1c
Transfers,1,S:AK53 H:QT D:Q65 C:A742,S:QT762 H:72 D:K97 C:KQT,S:94 H:KJ9863 D:T8 C:865,S:J8 H:A54 D:AJ432 C:J93,auction_calm
Transfers,2,S:KT5 H:A5 D:QJ84 C:KQ73,S:AJ93 H:JT32 D:A2 C:864,S:Q8764 H:Q4 D:K63 C:J92,S:2 H:K9876 D:T975 C:AT5,auction_calm
Transfers,3,S:KT5 H:A5 D:QJ84 C:KQ73,S:A2 H:QJT632 D:T752 C:4,S:QJ764 H:74 D:K63 C:A92,S:983 H:K98 D:A9 C:JT865,auction_calm
Transfers,4,S:AJ76 H:Q6 D:K753 C:KQ4,S:QT84 H:J D:Q92 C:AJT72,S:53 H:K98742 D:AT6 C:65,S:K92 H:AT53 D:J84 C:983,auction_calm
Transfers,5,S:QT9 H:K53 D:K62 C:AK84,S:J642 H:98 D:A95 C:J972,S:53 H:AQT742 D:QJT C:65,S:AK87 H:J6 D:8743 C:QT3,auction_calm
Transfers,6,S:QJ5 H:K8 D:AT62 C:AK98,S:A64 H:T32 D:KQ7 C:J632,S:KT987 H:A9764 D:83 C:5,S:32 H:QJ5 D:J954 C:QT74,auction_calm
Transfers,7,S:Q6 H:A74 D:KJ92 C:KQ83,S:KT73 H:J5 D:Q853 C:J62,S:AJ854 H:KQT83 D:6 C:75,S:92 H:962 D:AT74 C:AT94,auction_calm
Transfers,8,S:J4 H:AQJ5 D:AQJ3 C:T96,S:K86 H:KT963 D:T72 C:73,S:AQT75 H:4 D:986 C:AKQ5,S:932 H:872 D:K54 C:J842,auction_calm
Transfers,9,S:KJ H:KQ9 D:KT73 C:AJ74,S:983 H:J75 D:J54 C:T982,S:AQT75 H:A4 D:986 C:KQ5,S:642 H:T8632 D:AQ2 C:63,auction_calm
Transfers,10,S:Q2 H:AJ3 D:AK64 C:KQJT,S:JT843 H:T5 D:J52 C:A53,S:75 H:KQ874 D:T93 C:874,S:AK96 H:962 D:Q87 C:962,auction_calm
Transfers,11,S:92 H:QT962 D:K54 C:K83,S:864 H:A53 D:J72 C:A962,S:KQ75 H:J8 D:AQ6 C:QJ74,S:AJT3 H:K74 D:T983 C:T5,auction_calm
Transfers,12,S:KJT63 H:96 D:982 C:KJ4,S:982 H:KJ54 D:AJ64 C:75,S:Q4 H:AQ8 D:KQT5 C:AT93,S:A75 H:T732 D:73 C:Q862,auction_calm
Transfers,13,S:93 H:QJT62 D:753 C:KQ4,S:JT875 H:K9 D:J8 C:J752,S:A62 H:875 D:AKQ C:AT98,S:KQ4 H:A43 D:T9642 C:63,auction_calm
Transfers,14,S:AK9753 H:842 D:53 C:76,S:Q842 H:J D:KJ98 C:AT95,S:J6 H:A75 D:AQ72 C:KJ83,S:T H:KQT963 D:T64 C:Q42,auction_calm
Transfers,15,S:873 H:AKT872 D:93 C:65,S:Q542 H:QJ D:T64 C:J732,S:A6 H:965 D:KQJ2 C:AK98,S:KJT9 H:43 D:A875 C:QT4,auction_calm
Transfers,16,S:T9873 H:KQT D:A4 C:T73,S:QJ4 H:J2 D:T9653 C:Q54,S:A6 H:965 D:KQJ2 C:AK98,S:K52 H:A8743 D:87 C:J62,auction_calm
Transfers,17,S:Q9854 H:KQT83 D:75 C:3,S:T32 H:7 D:T9832 C:AQT2,S:AK H:J65 D:AKJ4 C:J865,S:J76 H:A942 D:Q6 C:K974,auction_calm
Transfers,18,S:AK873 H:KT965 D:75 C:9,S:J H:J83 D:AT932 C:Q873,S:QT5 H:AQ4 D:KJ4 C:KJ65,S:9642 H:72 D:Q86 C:AT42,auction_calm
Transfers,19,S:KQ94 H:AJ973 D:83 C:A6,S:A8763 H:8 D:JT642 C:72,S:T5 H:KQT4 D:AK7 C:KQ98,S:J2 H:652 D:Q95 C:JT543,auction_calm
Transfers,20,S:Q9853 H:72 D:8642 C:A3,S:K76 H:JT865 D:QT C:T65,S:JT4 H:AK D:AK97 C:KQ98,S:A2 H:Q943 D:J53 C:J742,auction_calm
Transfers,21,S:K6 H:AQJT7 D:T95 C:KQ3,S:9742 H:9 D:J763 C:A975,S:AJT H:K853 D:AK C:J864,S:Q853 H:642 D:Q842 C:T2,auction_calm
Transfers,22,S:J3 H:AK953 D:42 C:AK72,S:K9875 H:Q8 D:J96 C:T64,S:AQ64 H:J6 D:AK75 C:J83,S:T2 H:T742 D:QT83 C:Q95,auction_calm
Transfers,23,S:AJT H:KQJ93 D:Q43 C:72,S:KQ8752 H:72 D:JT8 C:KQ,S:94 H:A86 D:AK97 C:A865,S:63 H:T54 D:652 C:JT943,auction_1nt_pass_2d_2s
Transfers,24,S:T86 H:Q97532 D:652 C:9,S:AKJ532 H:KT4 D:QT4 C:Q,S:94 H:AJ86 D:AK9 C:A865,S:Q7 H: D:J873 C:KJT7432,auction_1nt_pass_2d_2s
Transfers,25,S:T95 H:AK753 D:83 C:K42,S:KQ8632 H:4 D:QJT6 C:Q3,S:AJ4 H:86 D:AK97 C:A865,S:7 H:QJT92 D:542 C:JT97,auction_1nt_pass_2d_2s
Weak2,1,S:QT2 H:K5 D:9742 C:QJ64,S:J873 H:AJT93 D:Q C:A95,S:95 H:642 D:AKJT85 C:87,S:AK64 H:Q87 D:63 C:KT32,auction_calm
Weak2,2,S:Q H:KJT973 D:762 C:642,S:JT9632 H:8 D:KT94 C:A5,S:AK84 H:Q4 D:QJ5 C:QJ83,S:75 H:A652 D:A83 C:KT97,auction_calm
Weak2,3,S:J642 H:K7 D:A843 C:T64,S:9 H:QT3 D:QT52 C:AQ753,S:KQT875 H:A84 D:76 C:92,S:A3 H:J9652 D:KJ9 C:KJ8,auction_calm
Weak2,4,S:J6 H:Q73 D:QJT973 C:94,S:KQT975 H:9 D:64 C:AQT3,S:A83 H:AKJ854 D:5 C:875,S:42 H:T62 D:AK82 C:KJ62,auction_calm
Weak2,5,S:A853 H:K74 D:A64 C:KQ7,S:QJT2 H: D:QT2 C:AT9432,S:96 H:QJT852 D:K53 C:65,S:K74 H:A963 D:J987 C:J8,auction_calm
Weak2,6,S:KQ9763 H:T2 D:K62 C:74,S:T2 H:A86 D:AT43 C:AJ65,S:A854 H:73 D:J85 C:QT83,S:J H:KQJ954 D:Q97 C:K92,auction_calm
Weak2,7,S:QJ42 H:A74 D:KJ74 C:KJ,S: H:J65 D:AQ985 C:Q8654,S:AK9763 H:Q92 D:62 C:T7,S:T85 H:KT83 D:T3 C:A932,auction_calm
Weak2,8,S:AQT863 H:76 D:94 C:T62,S:J H:QJT8 D:AKQ3 C:AQ54,S:K9754 H:52 D:J85 C:983,S:2 H:AK943 D:T762 C:KJ7,auction_1h
Weak2,8,S:AQT863 H:76 D:94 C:T62,S:J H:KJT4 D:KQT632 C:A5,S:K9754 H:52 D:J85 C:983,S:2 H:AQ983 D:A7 C:KQJ74,auction_1h_2s_3h
Weak2,8,S:AQT863 H:76 D:94 C:T62,S:J H:KT98 D:AK6 C:KJ754,S:K9754 H:52 D:J85 C:983,S:2 H:AQJ43 D:QT732 C:AQ,auction_1h_2s_3h_4s_x
Weak2,9,S:AQ742 H:A63 D:J5 C:AT9,S:JT5 H:K942 D:T84 C:QJ2,S:96 H:875 D:AKQ762 C:54,S:K83 H:QJT D:93 C:K8763,auction_calm
Weak2,10,S:KQ9763 H:J2 D:J6 C:754,S:T2 H:KT764 D:Q7 C:AT62,S:A854 H:3 D:AK52 C:KQ83,S:J H:AQ985 D:T9843 C:J9,auction_calm
Weak2,11,S:KQJ2 H:Q752 D:A5 C:K83,S:T863 H:9 D:KJ9763 C:QJ,S:75 H:KJT864 D:84 C:A97,S:A94 H:A3 D:QT2 C:T6542,auction_calm
Weak2,12,S:96 H:KQT763 D:754 C:J7,S:Q832 H:A8 D:92 C:KT632,S:KJ54 H:J52 D:AQT3 C:A8,S:AT7 H:94 D:KJ86 C:Q954,auction_calm
Weak2,13,S:AJT H:Q75 D:KQ4 C:AJT4,S:87652 H:AJ932 D:8 C:Q8,S:943 H:K8 D:AJT965 C:65,S:KQ H:T64 D:732 C:K9732,auction_calm
Weak2,14,S:KQT763 H:94 D:KJ7 C:95,S:8 H:AQT7 D:92 C:KT6432,S:J54 H:KJ52 D:AQT3 C:A8,S:A92 H:863 D:8654 C:QJ7,auction_calm
Weak2,15,S:T653 H:A7 D:KQ3 C:A862,S:J2 H:KJ832 D:A7 C:KQJ3,S:AQ9874 H:65 D:986 C:T4,S:K H:QT94 D:JT542 C:975,auction_1h
Weak2,16,S:96 H:984 D:AKQ874 C:72,S:QT873 H:T73 D:T5 C:KQ3,S:A542 H:A52 D:J3 C:A865,S:KJ H:KQJ6 D:962 C:JT94,auction_calm
Weak2,17,S:AK653 H:AQ32 D:J C:765,S:QT2 H:975 D:732 C:AKJ3,S:J974 H:8 D:AQT986 C:T4,S:8 H:KJT64 D:K54 C:Q982,auction_calm
Weak2,18,S:KJ9862 H:T5 D:A74 C:72,S:T H:Q9873 D:J98 C:A985,S:AQ754 H:AK2 D:3 C:KQJT,S:3 H:J64 D:KQT652 C:643,auction_calm
Weak2,19,S:KQJ864 H: D:A852 C:KQ3,S:95 H:Q84 D:QJ63 C:AT74,S:AT7 H:AJT965 D:97 C:52,S:32 H:K732 D:KT4 C:J986,auction_calm
Weak2,20,S:A93 H:QJT754 D:74 C:J2,S:76 H:K982 D:A52 C:8654,S:KQJT84 H: D:Q86 C:AQ93,S:52 H:A63 D:KJT93 C:KT7,auction_calm
